,LUCA,Aves,Passeriformes,Tyrannidae,cell_ids,Dist.to.road_m,Elevation_m,MaxTemp_m,MeanTemp_m,MinTemp_m,Population_m,Precipitation_m,SolarRadiation_m,VaporPres_m,WindSp_m,Longitude,Latitude,wwf_mhtnum,wwf_mhtnam,covid,name,cov_id,tipos,geometry
846,1.0,1.0,1.0,1.0,236035,4486.19958008,6.77777777778,28.9856481331,24.1567129427,19.3300925515,359.040118408,105.328703704,17086.7569444,2.5426388979,2.76412036408,-97.357563416,20.928389801,14.0,Mangroves,42227,PASTIZAL CULTIVADO,8448.0,Vegetacion Acuatica,POINT (-97.357563416 20.928389801)
847,1.0,1.0,1.0,1.0,243129,793.137080078,2277.66666667,23.7263888386,16.5092593034,9.2965277599,11965.9037598,54.6180555556,18379.2939815,1.07657407611,2.18148146597,-99.121563416,19.507389801,13.0,Deserts and Xeric Shrublands,119395,ZONA URBANA,9776.0,Zona Urbana,POINT (-99.121563416 19.507389801)
848,1.0,0.0,0.0,0.0,248763,10614.3146875,1474.88888889,30.7147222254,23.1430555503,15.5699999915,4.68449546893,83.3777777778,18003.6944444,1.52266666525,1.65138888492,-98.925563416,18.429389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,47954,PASTIZAL INDUCIDO,10536.0,Selva Baja Caducifolia,POINT (-98.925563416 18.429389801)
849,1.0,0.0,0.0,0.0,235080,6177.33710938,139.555555556,28.6256944427,23.5041666384,18.3800926738,12.0346082846,117.210648148,17230.3055556,2.42782408441,2.21018516824,-97.602563416,21.124389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.602563416 21.124389801)
850,0.0,0.0,0.0,0.0,251513,4774.70332031,1096.22222222,32.4740740502,24.7581019004,17.0414351666,9.32618692186,61.162037037,17652.4884259,1.74712961333,1.62199073533,-98.288563416,17.988389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69045,AGRICULTURA DE TEMPORAL ANUAL,11057.0,Agricultura de Temporal,POINT (-98.288563416 17.988389801)
851,1.0,0.0,0.0,0.0,250615,1176.90452067,1478.77777778,29.8453703721,22.7261573562,15.6074074176,10.1257711411,34.5810185185,17255.4421296,1.49543981006,1.79907406839,-97.896563416,18.135389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64891,SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-97.89656341600001 18.135389801)
852,1.0,0.0,0.0,0.0,240175,842.579804687,2518.88888889,22.9758333418,14.6605555667,6.34888889922,383.146218491,43.475,18464.5027778,0.984611113701,2.48222223918,-98.827563416,20.095389801,13.0,Deserts and Xeric Shrublands,49956,PASTIZAL INDUCIDO,8684.0,Agricultura de Temporal,POINT (-98.827563416 20.095389801)
853,1.0,0.0,0.0,0.0,242181,3098.88544922,2275.66666667,19.39583334,13.3268518382,7.26041667881,184.04067866,76.5856481481,16752.9837963,1.12949073756,1.95254627146,-97.210563416,19.703389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,90187,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE PINO,9518.0,Bosque Mesofilo de Montana,POINT (-97.210563416 19.703389801)
854,1.0,0.0,0.0,0.0,241922,1162.57980469,2571.55555556,18.2074074414,12.0094907482,5.81273148733,10.2846000327,69.5717592593,17469.287037,0.949907404129,2.30555554673,-97.847563416,19.752389801,3.0,Tropical and Subtropical Coniferous Forests,7018,BOSQUE DE PINO,9416.0,Bosque de Pino,POINT (-97.847563416 19.752389801)
855,1.0,0.0,0.0,0.0,253221,809.705620117,2039.0,25.2032407611,17.9666666808,10.7333333382,75.2375757694,49.6226851852,17008.1736111,1.2104166702,2.19004627262,-97.553563416,17.694389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,47175,PASTIZAL INDUCIDO,11156.0,Agricultura de Temporal,POINT (-97.553563416 17.694389801)
856,1.0,1.0,1.0,1.0,241421,1104.3079541,2311.83333333,22.3303240847,14.4965277425,6.66319443727,609.497554779,58.5833333333,17691.3009259,1.10275463291,2.0055555348,-98.043563416,19.850389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.043563416 19.850389801)
857,1.0,0.0,0.0,0.0,249410,1158.29668945,2061.44444444,22.2469444566,17.1502777947,12.0533333381,71.2418682416,107.452777778,16495.1944444,1.23513888982,2.01888887054,-97.112563416,18.331389801,3.0,Tropical and Subtropical Coniferous Forests,69826,AGRICULTURA DE TEMPORAL ANUAL,10882.0,Bosque de Encino,POINT (-97.112563416 18.331389801)
858,0.0,0.0,0.0,0.0,238440,9525.05503906,1740.11111111,25.5731481402,17.9636574388,10.3543981523,5.99088770813,46.2939814815,18795.2800926,1.34657407248,1.90462961213,-98.827563416,20.438389801,13.0,Deserts and Xeric Shrublands,7107,BOSQUE DE PINO,8487.0,Matorral Submontano,POINT (-98.827563416 20.438389801)
859,1.0,0.0,0.0,0.0,249083,1315.08217285,1365.55555556,30.0759258844,22.8837962857,15.6944444511,8.54604935646,55.8032407407,17570.3449074,1.58293981519,1.67337963233,-98.190563416,18.380389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107846,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.190563416 18.380389801)
860,1.0,1.0,1.0,1.0,242927,776.568540039,1427.16666667,23.7407407937,18.7541667046,13.7678240979,6049.84088135,139.219907407,15953.2893519,1.59493055553,1.72708334857,-96.916563416,19.556389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,119364,ZONA URBANA,8684.0,Agricultura de Temporal,POINT (-96.916563416 19.556389801)
861,1.0,0.0,0.0,0.0,236751,1192.86147461,411.777777778,26.9925925423,21.8356481128,16.6844907712,51.4346537325,168.641203704,17715.4050926,2.19835648051,1.36157407722,-98.190563416,20.781389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105781,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8505.0,Agricultura de Temporal,POINT (-98.190563416 20.781389801)
862,1.0,0.0,0.0,0.0,241944,1235.71688477,1810.55555556,20.1259259559,15.7696759392,11.4111111197,73.2039926317,142.527777778,16200.6180556,1.42270833557,2.09675924784,-96.769563416,19.752389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41575,PASTIZAL CULTIVADO,9518.0,Bosque Mesofilo de Montana,POINT (-96.769563416 19.752389801)
863,1.0,1.0,1.0,0.0,242142,6316.90623047,2266.88888889,23.9638888836,15.8055555732,7.64745369609,3391.39640015,51.5300925926,18564.4027778,1.0801851875,2.21365740371,-99.121563416,19.703389801,13.0,Deserts and Xeric Shrublands,2338,ASENTAMIENTOS HUMANOS,9745.0,Agricultura de Temporal,POINT (-99.121563416 19.703389801)
864,1.0,1.0,1.0,1.0,248477,5124.18990234,1181.44444444,31.8872684461,23.9254629877,15.96342591,15.8517442067,77.0949074074,18053.375,1.68814814118,1.56041665651,-98.827563416,18.478389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,110814,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.827563416 18.478389801)
865,1.0,0.0,0.0,0.0,248500,1387.67834961,2196.88888889,21.8655092849,15.6358796336,9.40092594646,6.00642939409,42.0023148148,17153.125,1.11962962799,2.0805555342,-97.700563416,18.478389801,13.0,Deserts and Xeric Shrublands,29547,MATORRAL DESÉRTICO ROSETÓFILO,10748.0,Matorral Desertico Rosetofilo,POINT (-97.70056341599999 18.478389801)
866,1.0,0.0,0.0,0.0,249425,5543.24963867,72.4444444444,31.1300926782,25.7180555485,20.3062499673,49.1466251479,177.613425926,16066.6064815,2.45715275848,2.15740741569,-96.377563416,18.331389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106544,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,8684.0,Agricultura de Temporal,POINT (-96.377563416 18.331389801)
867,1.0,0.0,0.0,0.0,249103,2313.81193848,1409.22222222,29.2287036887,21.6113425515,13.9939814519,38.6236897575,67.6087962963,16473.2175926,1.50405092482,1.80763888552,-97.210563416,18.380389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64950,SELVA BAJA CADUCIFOLIA,10771.0,Selva Baja Caducifolia,POINT (-97.210563416 18.380389801)
868,1.0,1.0,1.0,1.0,244149,2510.20504964,2664.44444444,19.4256944767,12.438425925,5.45393518883,24.3184214565,53.6041666667,17286.3842593,0.963587962643,2.25439813264,-97.455563416,19.311389801,13.0,Deserts and Xeric Shrublands,6890,BOSQUE DE PINO,8684.0,Agricultura de Temporal,POINT (-97.455563416 19.311389801)
869,1.0,0.0,0.0,0.0,246874,981.728149414,109.777777778,30.9909721436,25.2615741271,19.5326387529,51.2460976177,115.150462963,16070.1921296,2.4452083246,2.1881944573,-96.475563416,18.772389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40453,PASTIZAL CULTIVADO,10239.0,Selva Baja Caducifolia,POINT (-96.475563416 18.772389801)
870,1.0,0.0,0.0,0.0,247923,4532.76270508,1570.11111111,28.16828703,20.8990740511,13.6282407421,14.1427081161,49.8472222222,17486.8958333,1.44775463227,1.72500001115,-97.994563416,18.576389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,48100,PASTIZAL INDUCIDO,10536.0,Selva Baja Caducifolia,POINT (-97.99456341600001 18.576389801)
871,1.0,1.0,1.0,1.0,244608,826.274160156,2596.88888889,22.3215278034,14.5328704075,6.74351850373,2236.69099935,73.3935185185,18181.1481481,0.985416664156,2.35601852062,-99.121563416,19.213389801,3.0,Tropical and Subtropical Coniferous Forests,70372,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-99.121563416 19.213389801)
872,1.0,0.0,0.0,0.0,251842,7083.99962891,437.333333333,29.7460648086,24.2546296429,18.7611111425,34.381017579,265.261574074,16223.7060185,2.19023148412,2.05393518342,-96.475563416,17.939389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105420,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,10560.0,Selva Alta Perennifolia,POINT (-96.475563416 17.939389801)
873,1.0,0.0,0.0,0.0,250031,8122.16271484,184.333333333,29.9071759692,25.124537022,20.3377314894,22.4732414881,248.56712963,16360.1365741,2.362129627,2.04861109704,-96.475563416,18.233389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106524,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,10930.0,Selva Alta Perennifolia,POINT (-96.475563416 18.233389801)
874,1.0,0.0,0.0,0.0,253216,4455.44240234,1622.0,28.8962962892,21.3736111235,13.8530092107,17.9924964375,55.6157407407,17350.2800926,1.43497685288,1.91805554568,-97.798563416,17.694389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64836,SELVA BAJA CADUCIFOLIA,11156.0,Agricultura de Temporal,POINT (-97.79856341599999 17.694389801)
875,0.0,0.0,0.0,0.0,238941,10390.2366406,2280.77777778,23.8425926632,16.1196759233,8.39351852183,21.1033548514,49.0300925926,18647.6805556,1.09337962764,2.30856481029,-98.876563416,20.340389801,3.0,Tropical and Subtropical Coniferous Forests,115981,VEGETACIÓN SECUNDARIA HERBÁCEA DE BOSQUE DE TÁSCATE,9004.0,Bosque de Tascate,POINT (-98.876563416 20.340389801)
876,1.0,1.0,1.0,0.0,247650,1162.57980469,2082.44444444,21.2293981027,15.2124999938,9.20370369708,181.239118894,43.3263888889,16864.3310185,1.19956018334,1.93101848524,-97.406563416,18.625389801,13.0,Deserts and Xeric Shrublands,60011,AGRICULTURA DE RIEGO ANUAL,10666.0,Chaparral,POINT (-97.406563416 18.625389801)
877,1.0,0.0,0.0,0.0,247104,1282.8427002,2006.88888889,23.8412037117,16.6409722368,9.44351853265,137.804787106,39.4768518519,17123.2430556,1.22217592652,1.87754627345,-97.651563416,18.723389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,10495.0,Agricultura de Temporal,POINT (-97.651563416 18.723389801)
878,1.0,1.0,1.0,1.0,243621,1289.0709082,2256.44444444,23.2099999905,16.6113889085,10.0113888926,12118.5808105,64.5416666667,18253.6777778,1.08780555891,2.15194441842,-99.170563416,19.409389801,13.0,Deserts and Xeric Shrublands,119395,ZONA URBANA,9776.0,Zona Urbana,POINT (-99.17056341599999 19.409389801)
879,1.0,0.0,0.0,0.0,251522,3498.90905762,1598.11111111,29.5995370105,21.7307870785,13.859722228,41.2851607932,44.5925925926,17205.7476852,1.42833333876,1.86851849959,-97.847563416,17.988389801,13.0,Deserts and Xeric Shrublands,69127,AGRICULTURA DE TEMPORAL ANUAL,11121.0,Matorral Crasicaule,POINT (-97.847563416 17.988389801)
880,1.0,0.0,0.0,0.0,250932,7754.13582031,1612.44444444,27.8696759696,20.3569444572,12.8442129835,1.51133632991,45.2384259259,16747.0787037,1.38719907734,1.98356479737,-97.357563416,18.086389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64895,SELVA BAJA CADUCIFOLIA,10897.0,Selva Baja Caducifolia,POINT (-97.357563416 18.086389801)
881,1.0,0.0,0.0,0.0,252103,8290.22458984,2304.55555556,21.4187500212,15.1636574158,8.91527777689,4.64841456215,52.2986111111,17023.4027778,1.06960648202,2.35902777673,-97.602563416,17.890389801,3.0,Tropical and Subtropical Coniferous Forests,99038,VEGETACIÓN SECUNDARIA ARBÓREA DE BOSQUE DE ENCINO-PINO,11153.0,Bosque de Encino,POINT (-97.602563416 17.890389801)
882,1.0,0.0,0.0,0.0,250950,1393.13708008,107.0,31.2789351719,25.7819444868,20.2881943915,109.094440778,287.101851852,16238.1342593,2.418657424,2.07962962654,-96.475563416,18.086389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,39558,PASTIZAL CULTIVADO,11020.0,Pastizal Cultivado,POINT (-96.475563416 18.086389801)
883,1.0,0.0,0.0,0.0,239454,1430.79905762,1406.88888889,23.9981481764,17.9326388792,11.865509254,161.340382894,165.770833333,17750.2916667,1.570578704,1.57893518552,-98.141563416,20.242389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,89325,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE MESÓFILO DE MONTAÑA,9095.0,Bosque Mesofilo de Montana,POINT (-98.141563416 20.242389801)
884,0.0,0.0,0.0,0.0,250655,4221.20576986,17.5555555556,31.3250000565,26.0138887255,20.7027774564,51.9968211386,161.175925926,16168.1643519,2.50835642991,2.42824073136,-95.936563416,18.135389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,39550,PASTIZAL CULTIVADO,8684.0,Agricultura de Temporal,POINT (-95.936563416 18.135389801)
885,1.0,0.0,0.0,0.0,243159,1608.53000488,2415.11111111,21.7833332927,13.7305555564,5.6745370505,72.8724578222,42.125,17445.3356481,1.07199072534,2.01782406094,-97.651563416,19.507389801,13.0,Deserts and Xeric Shrublands,63054,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-97.651563416 19.507389801)
886,1.0,0.0,0.0,0.0,242196,6540.85572266,271.888888889,29.7662036816,24.3372685379,18.9071759096,31.5910440445,99.8287037037,16517.9861111,2.40733795144,3.03680555357,-96.475563416,19.703389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,95081,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,9648.0,Bosque de Encino,POINT (-96.475563416 19.703389801)
887,1.0,0.0,0.0,0.0,247367,4528.53560547,1944.44444444,24.8206018342,17.5388888982,10.2560185095,161.990904835,42.3055555556,17225.9930556,1.25733795872,1.85069442568,-97.700563416,18.674389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,10495.0,Agricultura de Temporal,POINT (-97.70056341599999 18.674389801)
888,1.0,0.0,0.0,0.0,241649,2115.08217285,2266.66666667,24.8495368604,15.7152776851,6.58263892266,867.882790036,45.8935185185,18557.0625,1.08543981363,2.20949073853,-99.023563416,19.801389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-99.023563416 19.801389801)
889,1.0,0.0,0.0,0.0,247944,1835.00905273,1377.33333333,24.3321759679,18.2842592729,12.2370370494,113.881913715,159.277777778,15871.8796296,1.5018518505,1.80138888044,-96.965563416,18.576389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,69826,AGRICULTURA DE TEMPORAL ANUAL,10596.0,Bosque Mesofilo de Montana,POINT (-96.96556341599999 18.576389801)
890,1.0,0.0,0.0,0.0,244400,1430.79905762,2568.33333333,16.963611171,11.0655555566,5.16888888445,320.924569956,71.6222222222,16717.8416667,1.01066666792,2.11305554046,-97.210563416,19.262389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,10004.0,Bosque de Pino,POINT (-97.210563416 19.262389801)
891,1.0,0.0,0.0,0.0,247660,2333.22398926,911.333333333,28.378935156,21.7449074321,15.1106481265,100.670976957,174.291666667,15935.1458333,1.90618055673,1.72430555771,-96.916563416,18.625389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,89263,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE MESÓFILO DE MONTAÑA,10669.0,Agricultura de Temporal,POINT (-96.916563416 18.625389801)
892,1.0,0.0,0.0,0.0,248233,913.137080078,117.222222222,30.8638889392,25.1592593723,19.4608794583,84.1657254961,221.539351852,16368.2546296,2.40469909597,1.89212962737,-96.769563416,18.527389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,85366,AGRICULTURA DE TEMPORAL SEMIPERMANENTE Y PERMANENTE,8684.0,Agricultura de Temporal,POINT (-96.769563416 18.527389801)
893,1.0,1.0,1.0,1.0,246079,2103.45010742,1312.66666667,29.3067129144,22.1912036869,15.0750000057,363.487547133,75.8287037037,18221.1944444,1.60324073969,1.56828703014,-99.072563416,18.919389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,60068,AGRICULTURA DE RIEGO ANUAL,10463.0,Agricultura de Riego,POINT (-99.07256341599999 18.919389801)
894,0.0,0.0,0.0,0.0,253786,3786.70875,2276.11111111,20.0138888955,14.9034722072,9.78726851278,15.2829547458,50.537037037,16617.5810185,1.06694444435,2.55601852636,-97.063563416,17.596389801,3.0,Tropical and Subtropical Coniferous Forests,94305,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,11267.0,Agricultura de Temporal,POINT (-97.06356341599999 17.596389801)
895,1.0,0.0,0.0,0.0,252941,1591.58964844,1958.88888889,26.917592574,19.7793980572,12.6428240847,14.854689863,52.6574074074,17183.2824074,1.24099536682,2.10763887399,-97.700563416,17.743389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,94447,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,11153.0,Bosque de Encino,POINT (-97.70056341599999 17.743389801)
896,1.0,0.0,0.0,0.0,243146,2576.44641602,2572.55555556,21.3789352355,13.5504629833,5.72037035668,53.96253056,68.7638888889,18051.087963,0.98266204005,2.27083334051,-98.288563416,19.507389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.288563416 19.507389801)
897,1.0,0.0,0.0,0.0,241182,2207.15166016,1704.66666667,21.2708333333,16.4754630084,11.6835648175,77.0754341549,106.849537037,17151.8333333,1.43874999908,1.62175926621,-97.651563416,19.899389801,3.0,Tropical and Subtropical Coniferous Forests,71318,AGRICULTURA DE TEMPORAL ANUAL,9416.0,Bosque de Pino,POINT (-97.651563416 19.899389801)
898,1.0,1.0,1.0,1.0,244615,3209.88909098,2525.11111111,22.042129627,14.4388888677,6.84027778054,637.211775038,76.3333333333,17904.7337963,0.988009259105,2.30300926252,-98.778563416,19.213389801,3.0,Tropical and Subtropical Coniferous Forests,70456,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.778563416 19.213389801)
899,0.0,0.0,0.0,0.0,249135,2229.02414062,6.0,30.939583434,25.9013889013,20.8643518995,30.6687453588,126.157407407,16155.5601852,2.5477314757,2.82268517602,-95.642563416,18.380389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,83163,AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-95.642563416 18.380389801)
900,1.0,0.0,0.0,0.0,247618,1977.35913086,1176.33333333,31.5895833528,23.8590278052,16.1280092244,90.1518785689,73.6851851852,18127.7083333,1.6844444388,1.54143517354,-98.974563416,18.625389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69766,AGRICULTURA DE TEMPORAL ANUAL,10536.0,Selva Baja Caducifolia,POINT (-98.974563416 18.625389801)
901,0.0,0.0,0.0,0.0,239475,1856.73081055,54.8888888889,29.1213888698,24.2341665851,19.351666673,37.801454703,145.122222222,16687.7694444,2.49747221669,2.32833333214,-97.112563416,20.242389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41951,PASTIZAL CULTIVADO,8875.0,Pastizal Cultivado,POINT (-97.112563416 20.242389801)
902,1.0,0.0,0.0,0.0,246329,1280.0,1710.22222222,28.3719444487,20.5905555566,12.8111110793,190.842453639,79.5194444444,17895.4333333,1.37449999683,1.72972222335,-98.827563416,18.870389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,70456,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.827563416 18.870389801)
903,1.0,0.0,0.0,0.0,253518,4139.79286133,1504.11111111,26.9724999534,20.3202777704,13.6638888862,13.7484402339,169.355555556,16463.1083333,1.47305555228,2.19944442842,-96.622563416,17.645389801,3.0,Tropical and Subtropical Coniferous Forests,99027,VEGETACIÓN SECUNDARIA ARBÓREA DE BOSQUE DE ENCINO-PINO,11244.0,Bosque de Encino,POINT (-96.62256341600001 17.645389801)
904,1.0,0.0,0.0,0.0,243144,1198.29668945,2646.0,20.8694444718,13.2615741116,5.65624996026,47.3980460167,77.4675925926,17940.4189815,0.959143511123,2.34189814329,-98.386563416,19.507389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.386563416 19.507389801)
